site,Month,P,T,F,RAIN,SNOW,PACK,MELT,W,PET,W - PET,SOIL,/\SOIL,ET,W-ET-/\SOIL,D,year
BIBE-NLM,8,50.43345526,27.51429434,1,50.43345526,0,0,0,50.43345526,155.8987295,-105.4652742,8.20791E-45,-1.53568E-44,50.43345526,0,105.4652742,2022
BIBE-NLM,9,24.53823209,23.68675537,1,24.53823209,0,0,0,24.53823209,121.7381164,-97.19988427,3.10526E-45,-5.10264E-45,24.53823209,0,97.19988427,2022
BIBE-NLM,10,7.666641355,20.28258667,1,7.666641355,0,0,0,7.666641355,103.3696058,-95.70296447,1.19252E-45,-1.91274E-45,7.666641355,0,95.70296447,2022
BIBE-NLM,11,3.882699728,17.08330231,1,3.882699728,0,0,0,3.882699728,82.76777437,-78.88507465,5.41842E-46,-6.50679E-46,3.882699728,0,78.88507465,2022
BIBE-NLM,12,9.805363804,9.607045131,1,9.805363804,0,0,0,9.805363804,53.85321017,-44.04784637,3.48799E-46,-1.93043E-46,9.805363804,0,44.04784637,2022
BIBE-NLM,1,0.29322803,10.73020029,1,0.29322803,0,0,0,0.29322803,57.83475299,-57.54152496,2.2068E-103,-1.7166E-103,0.29322803,0,57.54152496,2023
BIBE-NLM,2,2.011201113,12.02527444,1,2.011201113,0,0,0,2.011201113,56.66917355,-54.65797244,1.2776E-103,-9.2923E-104,2.011201113,0,54.65797244,2023
BIBE-NLM,3,5.700694382,15.72977994,1,5.700694382,0,0,0,5.700694382,78.82063301,-73.11993863,6.1494E-104,-6.6264E-104,5.700694382,0,73.11993863,2023
BIBE-NLM,4,1.89057824,20.64126485,1,1.89057824,0,0,0,1.89057824,102.1519978,-100.2614196,2.2563E-104,-3.8931E-104,1.89057824,0,100.2614196,2023
BIBE-NLM,5,83.92527735,26.40308287,1,83.92527735,0,0,0,83.92527735,146.5817118,-62.65643442,1.2058E-104,-1.0505E-104,83.92527735,0,62.65643442,2023
BIBE-NLM,6,63.53114656,27.94690043,1,63.53114656,0,0,0,63.53114656,154.510674,-90.97952743,4.8548E-105,-7.2036E-105,63.53114656,0,90.97952743,2023
BIBE-NLM,7,12.62164062,28.88887792,1,12.62164062,0,0,0,12.62164062,168.1237131,-155.5020725,1.0253E-105,-3.8295E-105,12.62164062,0,155.5020725,2023
BIBE-NLM,8,215.5605727,26.65866414,1,215.5605727,0,0,0,215.5605727,148.6811522,66.87942049,66.87942049,66.87942049,148.6811522,0,0,2023
BIBE-NLM,9,15.10571235,26.08805644,1,15.10571235,0,0,0,15.10571235,139.3829593,-124.277247,19.30026515,-47.57915534,62.68486769,0,76.69809162,2023
BIBE-NLM,10,48.3321856,20.66208703,1,48.3321856,0,0,0,48.3321856,105.685269,-57.35308343,10.87632056,-8.423944597,56.75613019,0,48.92913883,2023
BIBE-NLM,11,19.94007719,14.26185862,1,19.94007719,0,0,0,19.94007719,69.74213083,-49.80205364,6.609892983,-4.266427573,24.20650476,0,45.53562607,2023
BIBE-NLM,12,1.075283766,9.806520327,1,1.075283766,0,0,0,1.075283766,54.54242592,-53.46714215,3.872483537,-2.737409446,3.812693212,0,50.72973271,2023
BIBE-NLM,1,6.757304311,9.346160692,1,6.757304311,0,0,0,6.757304311,52.96324753,-46.20594322,2.439975335,-1.433094234,8.190398545,0,44.77284899,2024
BIBE-NLM,2,20.95874643,12.61711194,1,20.95874643,0,0,0,20.95874643,58.80049763,-37.84175119,1.671247609,-0.768727726,21.72747416,0,37.07302347,2024
BIBE-NLM,3,14.26739314,15.25091484,1,14.26739314,0,0,0,14.26739314,76.55963683,-62.29224369,0.896414808,-0.774832801,15.04222594,0,61.51741088,2024
BIBE-NLM,4,30.29995608,20.45736033,1,30.29995608,0,0,0,30.29995608,101.0618281,-70.76187197,0.44176786,-0.454646947,30.75460303,0,70.30722502,2024
BIBE-NLM,5,45.54976851,24.75976001,1,45.54976851,0,0,0,45.54976851,133.6815322,-88.13176369,0.182996478,-0.258771383,45.80853989,0,87.8729923,2024
BIBE-NLM,6,35.54628915,28.55001475,1,35.54628915,0,0,0,35.54628915,159.7123736,-124.1660845,0.052868413,-0.130128064,35.67641721,0,124.0359564,2024
BIBE-NLM,7,4.95011124,29.44319625,1,4.95011124,0,0,0,4.95011124,173.2812888,-168.3311775,0.009820718,-0.043047695,4.993158935,0,168.2881298,2024
BIBE-NLM,8,36.9245888,28.06143464,1,36.9245888,0,0,0,36.9245888,160.6700643,-123.7454755,0.002849204,-0.006971515,36.93156031,0,123.738504,2024
BIBE-NLM,9,42.00601307,24.12184347,1,42.00601307,0,0,0,42.00601307,124.7843668,-82.77835374,0.00124515,-0.001604054,42.00761712,0,82.77674969,2024
BIBE-NLM,10,50.62288159,20.39310706,1,50.62288159,0,0,0,50.62288159,104.0394243,-53.41654274,0.000729855,-0.000515295,50.62339689,0,53.41602745,2024
BIBE-NLM,11,95.04747763,13.14703318,1,95.04747763,0,0,0,95.04747763,65.10803252,29.93944512,29.94017497,29.93944512,65.10803252,0,0,2024
BIBE-NLM,12,20.81110406,10.9715712,1,20.81110406,0,0,0,20.81110406,58.72300967,-37.91190561,20.49297546,-9.447199511,30.25830357,0,28.4647061,2024
BIBE-NLM,1,27.18900156,10.7748293,1,27.18900156,0,0,0,27.18900156,57.99810502,-30.80910346,15.06080609,-5.434313331,32.62331489,0,25.37479013,2025
BIBE-NLM,2,27.05389404,11.89166031,1,27.05389404,0,0,0,27.05389404,56.19738662,-29.14349258,11.25329326,-3.807512825,30.86140687,0,25.33597975,2025
BIBE-NLM,3,17.59555015,16.58587036,1,17.59555015,0,0,0,17.59555015,83.00696539,-65.41141524,5.850614321,-5.402678942,22.99822909,0,60.0087363,2025
BIBE-NLM,4,21.37651879,19.08182627,1,21.37651879,0,0,0,21.37651879,93.22134261,-71.84482383,2.852222257,-2.998392064,24.37491085,0,68.84643176,2025
BIBE-NLM,5,57.02610934,24.61015005,1,57.02610934,0,0,0,57.02610934,132.5571743,-75.53106499,1.340158352,-1.512063905,58.53817324,0,74.01900108,2025
BIBE-NLM,6,64.4037604,26.50026296,1,64.4037604,0,0,0,64.4037604,142.6228686,-78.21910818,0.612992056,-0.727166295,65.1309267,0,77.49194188,2025
BIBE-NLM,7,16.200418,28.76402854,1,16.200418,0,0,0,16.200418,166.9804169,-150.7799989,0.135714306,-0.47727775,16.67769575,0,150.3027212,2025
BIBE-NLM,8,35.79750612,28.9851722,1,35.79750612,0,0,0,35.79750612,169.0100993,-133.2125932,0.035817122,-0.099897184,35.89740331,0,133.112696,2025
BIBE-NLM,9,8.304656625,25.43731486,1,8.304656625,0,0,0,8.304656625,134.3969471,-126.0922905,0.010150299,-0.025666823,8.330323448,0,126.0666237,2025
BIBE-NLM,10,105.8928277,18.97497194,1,105.8928277,0,0,0,105.8928277,95.72272843,10.17009923,10.18024953,10.17009923,95.72272843,0,0,2025
BIBE-NLM,11,2.169895589,14.39754588,1,2.169895589,0,0,0,2.169895589,70.32519904,-68.15530345,5.149483859,-5.030765671,7.200661261,0,63.12453778,2025
BIBE-NLM,12,0,9.331821368,1,0,0,0,0,0,52.91470425,-52.91470425,3.033598218,-2.115885641,2.115885641,0,50.79881861,2025
BIBE-NLM,1,18.53108042,8.388292669,1,18.53108042,0,0,0,18.53108042,49.80434297,-31.27326255,2.217026439,-0.813994425,19.34507485,0,30.45926812,2026
BIBE-NLM,2,12.70662767,11.47853404,1,12.70662767,0,0,0,12.70662767,54.76014585,-42.05351818,1.455910785,-0.761115653,13.46774332,0,41.29240253,2026
BIBE-NLM,3,5.796798408,15.31277594,1,5.796798408,0,0,0,5.796798408,76.84852268,-71.05172427,0.715419948,-0.740490837,6.537289245,0,70.31123343,2026
BIBE-NLM,4,28.60955805,20.87723999,1,28.60955805,0,0,0,28.60955805,103.5656861,-74.95612807,0.338088748,-0.3773312,28.98688925,0,74.57879687,2026
BIBE-NLM,5,153.5995663,23.76008832,1,153.5995663,0,0,0,153.5995663,126.3219227,27.27764363,27.61573238,27.27764363,126.3219227,0,0,2026
BIBE-NLM,6,26.35658976,28.66799062,1,26.35658976,0,0,0,26.35658976,160.7472616,-134.3906718,7.202865305,-20.41286707,46.76945684,0,113.9778047,2026
BIBE-NLM,7,53.38645238,27.34441184,1,53.38645238,0,0,0,53.38645238,154.442247,-101.0557947,2.621956931,-4.580908374,57.96736075,0,96.47488629,2026
BIBE-NLM,8,18.09401074,27.8331986,1,18.09401074,0,0,0,18.09401074,158.6647134,-140.5707027,0.642887155,-1.979069776,20.07308052,0,138.5916329,2026
BIBE-NLM,9,9.56758374,25.54412791,1,9.56758374,0,0,0,9.56758374,135.2046741,-125.6370903,0.183020526,-0.45986663,10.02745037,0,125.1772237,2026
BIBE-NLM,10,10.76653636,22.2061933,1,10.76653636,0,0,0,10.76653636,115.5747662,-104.8082299,0.064168729,-0.118851796,10.88538815,0,104.6893781,2026
BIBE-NLM,11,14.05371249,12.00085704,1,14.05371249,0,0,0,14.05371249,60.62432228,-46.5706098,0.040278181,-0.023890548,14.07760304,0,46.54671925,2026
BIBE-NLM,12,14.88026178,9.083169063,1,14.88026178,0,0,0,14.88026178,52.07906357,-37.19880179,0.027766268,-0.012511913,14.89277369,0,37.18628988,2026
BIBE-NLM,1,26.53118223,11.33796623,1,26.53118223,0,0,0,26.53118223,60.09399684,-33.56281461,0.019608982,-0.00782043,26.53900266,0,33.55499418,2027
BIBE-NLM,2,5.646077633,14.71929648,1,5.646077633,0,0,0,5.646077633,66.94306807,-61.29699043,0.010622961,-0.008986021,5.655063654,0,61.28800441,2027
BIBE-NLM,3,9.600095153,18.07876666,1,9.600095153,0,0,0,9.600095153,90.76845237,-81.16835722,0.004717761,-0.005905201,9.606000354,0,81.16245202,2027
BIBE-NLM,4,0.291270137,22.39776611,1,0.291270137,0,0,0,0.291270137,113.0860784,-112.7948083,0.001527124,-0.003190637,0.294460774,0,112.7916176,2027
BIBE-NLM,5,20.58397025,27.23790795,1,20.58397025,0,0,0,20.58397025,153.5351109,-132.9511407,0.000404087,-0.001123037,20.58509329,0,132.9500177,2027
BIBE-NLM,6,6.827859372,29.7766688,1,6.827859372,0,0,0,6.827859372,170.7570272,-163.9291678,7.84403E-05,-0.000325647,6.828185018,0,163.9288422,2027
BIBE-NLM,7,21.06004801,28.10519882,1,21.06004801,0,0,0,21.06004801,161.0570648,-139.9970168,1.93437E-05,-5.90966E-05,21.06010711,0,139.9969577,2027
BIBE-NLM,8,121.417838,27.72470172,1,121.417838,0,0,0,121.417838,157.7189864,-36.3011484,1.34551E-05,-5.88865E-06,121.4178439,0,36.30114251,2027
BIBE-NLM,9,2.838604569,25.101975,1,2.838604569,0,0,0,2.838604569,131.887988,-129.0493834,3.70196E-06,-9.75312E-06,2.838614323,0,129.0493737,2027
BIBE-NLM,10,54.29069605,21.417308,1,54.29069605,0,0,0,54.29069605,110.4269551,-56.13625908,2.11171E-06,-1.59025E-06,54.29069764,0,56.13625749,2027
BIBE-NLM,11,17.53470254,12.28797455,1,17.53470254,0,0,0,17.53470254,61.72155838,-44.18685584,1.35748E-06,-7.54232E-07,17.53470329,0,44.18685509,2027
BIBE-NLM,12,21.42657065,8.042458614,1,21.42657065,0,0,0,21.42657065,48.70480322,-27.27823257,1.03339E-06,-3.24087E-07,21.42657098,0,27.27823224,2027
BIBE-NLM,1,0.90939191,10.6668394,1,0.90939191,0,0,0,0.90939191,57.60352445,-56.69413254,2.37928E-42,-1.81507E-42,0.90939191,0,56.69413254,2028
BIBE-NLM,2,0.5845294,12.80275984,1,0.5845294,0,0,0,0.5845294,59.48321921,-58.89868981,1.32024E-42,-1.05904E-42,0.5845294,0,58.89868981,2028
BIBE-NLM,3,3.216106981,16.61013577,1,3.216106981,0,0,0,3.216106981,83.12837445,-79.91226746,5.93741E-43,-7.26495E-43,3.216106981,0,79.91226746,2028
BIBE-NLM,4,4.162644148,21.69056346,1,4.162644148,0,0,0,4.162644148,108.5682731,-104.4056289,2.09011E-43,-3.8473E-43,4.162644148,0,104.4056289,2028
BIBE-NLM,5,61.60803038,24.88077944,1,61.60803038,0,0,0,61.60803038,134.5970174,-72.98898698,1.00735E-43,-1.08276E-43,61.60803038,0,72.98898698,2028
BIBE-NLM,6,10.74492896,29.19511159,1,10.74492896,0,0,0,10.74492896,165.441766,-154.6968371,2.14458E-44,-7.92896E-44,10.74492896,0,154.6968371,2028
BIBE-NLM,7,98.13730088,28.16863059,1,98.13730088,0,0,0,98.13730088,161.6194031,-63.4821022,1.13669E-44,-1.00789E-44,98.13730088,0,63.4821022,2028
BIBE-NLM,8,49.62815496,28.92424385,1,49.62815496,0,0,0,49.62815496,168.4487911,-118.8206361,3.46427E-45,-7.90265E-45,49.62815496,0,118.8206361,2028
BIBE-NLM,9,6.483586013,26.87721202,1,6.483586013,0,0,0,6.483586013,145.6420886,-139.1585026,8.61497E-46,-2.60277E-45,6.483586013,0,139.1585026,2028
BIBE-NLM,10,111.201467,19.7996834,1,111.201467,0,0,0,111.201467,100.4863895,10.71507757,10.71507757,10.71507757,100.4863895,0,0,2028
BIBE-NLM,11,7.649121463,13.69325155,1,7.649121463,0,0,0,7.649121463,67.34405278,-59.69493132,5.898526391,-4.816551182,12.46567265,0,54.87838013,2028
BIBE-NLM,12,23.43289661,10.47025895,1,23.43289661,0,0,0,23.43289661,56.89122784,-33.45833122,4.221199136,-1.677327254,25.11022387,0,31.78100397,2028
BIBE-NLM,1,27.3875742,9.510290134,1,27.3875742,0,0,0,27.3875742,53.52164251,-26.13406832,3.250664635,-0.970876088,28.35845028,0,25.16319223,2029
BIBE-NLM,2,17.41338438,11.93797291,1,17.41338438,0,0,0,17.41338438,56.36052742,-38.94714304,2.202048466,-1.048616169,18.46200055,0,37.89852687,2029
BIBE-NLM,3,39.23294768,16.15703538,1,39.23294768,0,0,0,39.23294768,80.88650711,-41.65355944,1.451870106,-0.75017836,39.98312604,0,40.90338108,2029
BIBE-NLM,4,32.47659382,19.73753866,1,32.47659382,0,0,0,32.47659382,96.89074749,-64.41415367,0.762396069,-0.689474037,33.16606786,0,63.72467963,2029
BIBE-NLM,5,12.21588576,25.70300864,1,12.21588576,0,0,0,12.21588576,140.9609889,-128.7451031,0.210400985,-0.551995083,12.76788084,0,128.1931081,2029
BIBE-NLM,6,37.09704673,28.62576294,1,37.09704673,0,0,0,37.09704673,160.37618,-123.2791332,0.061327223,-0.149073763,37.2461205,0,123.1300595,2029
BIBE-NLM,7,184.0388338,26.42452393,1,184.0388338,0,0,0,184.0388338,146.7568523,37.28198147,37.34330869,37.28198147,146.7568523,0,0,2029
BIBE-NLM,8,61.55412963,27.99072246,1,61.55412963,0,0,0,61.55412963,160.046453,-98.49232336,13.94652691,-23.39678178,84.95091141,0,75.09554158,2029
BIBE-NLM,9,35.78926751,24.77207489,1,35.78926751,0,0,0,35.78926751,129.4591413,-93.66987381,5.465916288,-8.480610625,44.26987814,0,85.18926319,2029
BIBE-NLM,10,38.06901085,21.0697492,1,38.06901085,0,0,0,38.06901085,108.2224923,-70.15348145,2.710130958,-2.755785329,40.82479618,0,67.39769612,2029
BIBE-NLM,11,2.767193794,14.68076935,1,2.767193794,0,0,0,2.767193794,71.55587333,-68.78867953,1.362212427,-1.347918531,4.115112326,0,67.440761,2029
BIBE-NLM,12,1.518560141,8.911256655,1,1.518560141,0,0,0,1.518560141,51.5080511,-49.98949096,0.826310435,-0.535901992,2.054462134,0,49.45358897,2029
BIBE-NLM,1,2.04747507,9.650024217,1,2.04747507,0,0,0,2.04747507,54.00106596,-51.95359089,0.490837207,-0.334381481,2.381856551,0,51.61920941,2030
BIBE-NLM,2,28.15809751,11.50704237,1,28.15809751,0,0,0,28.15809751,54.8582893,-26.70019179,0.375820111,-0.115017096,28.2731146,0,26.5851747,2030
BIBE-NLM,3,4.979650527,15.17302315,1,4.979650527,0,0,0,4.979650527,76.19722718,-71.21757666,0.184368198,-0.191451913,5.17110244,0,71.02612474,2030
BIBE-NLM,4,33.53645226,21.39635111,1,33.53645226,0,0,0,33.53645226,106.7351067,-73.19865443,0.088672366,-0.095695833,33.6321481,0,73.10295859,2030
BIBE-NLM,5,6.178584605,26.64927604,1,6.178584605,0,0,0,6.178584605,148.6035803,-142.4249957,0.021342456,-0.067329909,6.245914515,0,142.3576658,2030
BIBE-NLM,6,34.10739931,27.57703857,1,34.10739931,0,0,0,34.10739931,151.3931994,-117.2858001,0.006605088,-0.014737368,34.12213668,0,117.2710628,2030
BIBE-NLM,7,235.3268729,27.56467295,1,235.3268729,0,0,0,235.3268729,156.3329097,78.99396318,79.00056827,78.99396318,156.3329097,0,0,2030
BIBE-NLM,8,106.6526075,25.39372874,1,106.6526075,0,0,0,106.6526075,138.5374914,-31.88488392,57.43226231,-21.56830596,128.2209135,0,10.31657796,2030
BIBE-NLM,9,2.298380435,25.49162801,1,2.298380435,0,0,0,2.298380435,134.8071465,-132.5087661,15.26432712,-42.16793518,44.46631562,0,90.34083091,2030
BIBE-NLM,10,6.639576614,21.22636492,1,6.639576614,0,0,0,6.639576614,109.211116,-102.5715394,5.472869959,-9.791457165,16.43103378,0,92.78008226,2030
BIBE-NLM,11,3.946859002,14.23464864,1,3.946859002,0,0,0,3.946859002,69.62571104,-65.67885203,2.837758929,-2.63511103,6.581970032,0,63.043741,2030
BIBE-NLM,12,4.398074508,8.513609166,1,4.398074508,0,0,0,4.398074508,50.20806771,-45.8099932,1.794837878,-1.042921051,5.440995559,0,44.76707215,2030
BIBE-NLM,1,10.984272,9.416791657,1,10.984272,0,0,0,10.984272,53.20292171,-42.21864971,1.176832436,-0.618181795,11.6024538,0,41.60046791,2031
BIBE-NLM,2,21.64732674,12.86444026,1,21.64732674,0,0,0,21.64732674,59.7115657,-38.06423896,0.804273466,-0.372558971,22.01988571,0,37.69167999,2031
BIBE-NLM,3,1.637225121,15.52965846,1,1.637225121,0,0,0,1.637225121,77.8688124,-76.23158728,0.375261633,-0.429011833,2.066236954,0,75.80257545,2031
BIBE-NLM,4,12.79870558,21.7435084,1,12.79870558,0,0,0,12.79870558,108.9010255,-96.10231991,0.143538066,-0.231723566,13.03042914,0,95.87059635,2031
BIBE-NLM,5,23.84585327,26.5634237,1,23.84585327,0,0,0,23.84585327,147.8958118,-124.0499585,0.041516905,-0.102021162,23.94787443,0,123.9479373,2031
BIBE-NLM,6,4.127568305,28.41484273,1,4.127568305,0,0,0,4.127568305,158.5336725,-154.4061042,0.008864368,-0.032652537,4.160220841,0,154.3734517,2031
BIBE-NLM,7,23.17629674,28.35909276,1,23.17629674,0,0,0,23.17629674,163.3180346,-140.1417379,0.00218283,-0.006681538,23.18297828,0,140.1350564,2031
BIBE-NLM,8,47.15017474,28.51449811,1,47.15017474,0,0,0,47.15017474,164.7153404,-117.5651657,0.00067366,-0.00150917,47.15168391,0,117.5636565,2031
BIBE-NLM,9,55.42895147,24.55370076,1,55.42895147,0,0,0,55.42895147,127.872641,-72.44368949,0.000326454,-0.000347206,55.42929868,0,72.44334228,2031
BIBE-NLM,10,26.60124964,19.58685578,1,26.60124964,0,0,0,26.60124964,99.23788897,-72.63663933,0.000157894,-0.00016856,26.6014182,0,72.63647077,2031
BIBE-NLM,11,4.476459742,14.10477295,1,4.476459742,0,0,0,4.476459742,69.07234569,-64.59588595,8.27616E-05,-7.51322E-05,4.476534874,0,64.59581082,2031
BIBE-NLM,12,7.5328224,10.1843939,1,7.5328224,0,0,0,7.5328224,55.86906936,-48.33624696,5.10396E-05,-3.1722E-05,7.532854122,0,48.33621524,2031
BIBE-NLM,1,3.680816531,10.94474773,1,3.680816531,0,0,0,3.680816531,58.6237165,-54.94289997,1.25894E-41,-9.21878E-42,3.680816531,0,54.94289997,2032
BIBE-NLM,2,73.49377489,12.74156684,1,73.49377489,0,0,0,73.49377489,59.25742591,14.23634898,14.23634898,14.23634898,59.25742591,0,0,2032
BIBE-NLM,3,2.170804203,16.14324981,1,2.170804203,0,0,0,2.170804203,80.81912659,-78.64832239,6.483855108,-7.752493875,9.923298077,0,70.89582852,2032
BIBE-NLM,4,14.45272204,21.16478424,1,14.45272204,0,0,0,14.45272204,105.3110981,-90.85837603,2.613607621,-3.870247487,18.32296953,0,86.98812854,2032
BIBE-NLM,5,9.846578509,26.5173456,1,9.846578509,0,0,0,9.846578509,147.5171387,-137.6705602,0.659697353,-1.953910268,11.80048878,0,135.7166499,2032
BIBE-NLM,6,50.34361169,26.89600576,1,50.34361169,0,0,0,50.34361169,145.7940453,-95.45043358,0.253985414,-0.40571194,50.74932363,0,95.04472164,2032
BIBE-NLM,7,7.850343227,30.14545199,1,7.850343227,0,0,0,7.850343227,180.009661,-172.1593178,0.045407789,-0.208577624,8.058920852,0,171.9507402,2032
BIBE-NLM,8,5.9371984,29.39671208,1,5.9371984,0,0,0,5.9371984,172.8436342,-166.9064358,0.008555885,-0.036851905,5.974050305,0,166.8695839,2032
BIBE-NLM,9,14.29733443,26.21855825,1,14.29733443,0,0,0,14.29733443,140.4017788,-126.1044443,0.002424378,-0.006131507,14.30346594,0,126.0983128,2032
BIBE-NLM,10,79.70163369,18.88989681,1,79.70163369,0,0,0,79.70163369,95.24260722,-15.54097353,0.002075423,-0.000348954,79.70198265,0,15.54062458,2032
BIBE-NLM,11,0,14.54065297,1,0,0,0,0,0,70.94472238,-70.94472238,0.001020934,-0.001054489,0.001054489,0,70.94366789,2032
BIBE-NLM,12,24.47344065,10.22642202,1,24.47344065,0,0,0,24.47344065,56.01834013,-31.54489949,0.000744732,-0.000276202,24.47371685,0,31.54462328,2032
BIBE-NLM,1,31.41004384,8.501790988,1,31.41004384,0,0,0,31.41004384,50.16987261,-18.75982878,0.000617362,-0.000127392,31.41017123,0,18.75970139,2033
BIBE-NLM,2,11.0980134,12.30952879,1,11.0980134,0,0,0,11.0980134,57.68431192,-46.58629852,0.000387452,-0.00022991,11.09824331,0,46.58606861,2033
BIBE-NLM,3,22.28904939,16.25303384,1,22.28904939,0,0,0,22.28904939,81.35707328,-59.06802389,0.000214629,-0.000172823,22.28922221,0,59.06785107,2033
BIBE-NLM,4,3.473122686,22.47368215,1,3.473122686,0,0,0,3.473122686,113.580541,-110.1074183,7.13672E-05,-0.000143262,3.473265948,0,110.1072751,2033
BIBE-NLM,5,6.834891766,27.73551478,1,6.834891766,0,0,0,6.834891766,157.8130223,-150.9781305,1.57692E-05,-5.5598E-05,6.834947364,0,150.9780749,2033
BIBE-NLM,6,39.79171029,26.28360799,1,39.79171029,0,0,0,39.79171029,140.9120036,-101.1202933,5.73653E-06,-1.00326E-05,39.79172032,0,101.1202833,2033
BIBE-NLM,7,18.88620955,28.07881096,1,18.88620955,0,0,0,18.88620955,160.823625,-141.9374154,1.38747E-06,-4.34906E-06,18.8862139,0,141.9374111,2033
BIBE-NLM,8,42.62802154,29.70884833,1,42.62802154,0,0,0,42.62802154,175.8007143,-133.1726928,3.66321E-07,-1.02115E-06,42.62802256,0,133.1726918,2033
BIBE-NLM,9,16.37385392,26.40458425,1,16.37385392,0,0,0,16.37385392,141.8651322,-125.4912783,1.04438E-07,-2.61882E-07,16.37385418,0,125.491278,2033
BIBE-NLM,10,102.0240852,19.78296469,1,102.0240852,0,0,0,102.0240852,100.387825,1.636260134,1.636260238,1.636260134,100.387825,0,0,2033
BIBE-NLM,11,36.31574875,14.15284932,1,36.31574875,0,0,0,36.31574875,69.27674031,-32.96099156,1.176805283,-0.459454955,36.77520371,0,32.50153661,2033
BIBE-NLM,12,0.98383224,8.960323506,1,0.98383224,0,0,0,0.98383224,51.67047035,-50.68663811,0.708884266,-0.467921017,1.451753257,0,50.21871709,2033
BIBE-NLM,1,8.339733928,11.07561596,1,8.339733928,0,0,0,8.339733928,59.10953798,-50.76980405,0.426688794,-0.282238496,8.621972425,0,50.48756556,2034
BIBE-NLM,2,3.267582893,13.08630578,1,3.267582893,0,0,0,3.267582893,60.53922862,-57.27164572,0.240648767,-0.186040027,3.453622921,0,57.08560569,2034
BIBE-NLM,3,1.380351067,16.67399282,1,1.380351067,0,0,0,1.380351067,83.44860973,-82.06825867,0.105917012,-0.134731754,1.515082821,0,81.93352691,2034
BIBE-NLM,4,1.381859899,23.73356272,1,1.381859899,0,0,0,1.381859899,122.0627324,-120.6808725,0.03168512,-0.074231893,1.456091791,0,120.6066406,2034
BIBE-NLM,5,24.21118939,26.86304725,1,24.21118939,0,0,0,24.21118939,150.378571,-126.1673816,0.008972581,-0.022712539,24.23390193,0,126.1446691,2034
BIBE-NLM,6,63.16397187,27.7159668,1,63.16397187,0,0,0,63.16397187,152.5577984,-89.39382652,0.003670159,-0.005302421,63.16927429,0,89.3885241,2034
BIBE-NLM,7,30.8052327,28.75446669,1,30.8052327,0,0,0,30.8052327,166.8931309,-136.0878982,0.000941158,-0.002729001,30.8079617,0,136.0851692,2034
BIBE-NLM,8,36.94327793,29.12121808,1,36.94327793,0,0,0,36.94327793,170.2692285,-133.3259505,0.000248105,-0.000693053,36.94397098,0,133.3252575,2034
BIBE-NLM,9,20.64240491,25.03459117,1,20.64240491,0,0,0,20.64240491,131.3887235,-110.7463185,8.19729E-05,-0.000166132,20.64257105,0,110.7461524,2034
